Faculty of Engineering,ENGG,ENGG100,Orientation to the Engineering Profession I
Faculty of Engineering,ENGG,ENGG101,Orientation to the Engineering Profession II
Faculty of Engineering,ENGG,ENGG130,Engineering Mechanics
Faculty of Engineering,ENGG,ENGG160,Introduction to Engineering Design, Communication, and Profession
Faculty of Engineering,ENGG,ENGG260,Innovation and Entrepreneurship with Engineers
Faculty of Engineering,ENGG,ENGG299,Orientation to Cooperative Education
Faculty of Engineering,ENGG,ENGG400,The Practice of the Engineering Profession
Faculty of Engineering,ENGG,ENGG404,Engineering Safety and Risk Management-Leadership in Risk Management
Faculty of Engineering,ENGG,ENGG404A,Engineering Safety and Risk Management-Leadership in Risk Management
Faculty of Engineering,ENGG,ENGG404B,Engineering Safety and Risk Management-Leadership in Risk Management
Faculty of Engineering,ENGG,ENGG406,Engineering Safety and Risk Management - Methodologies and Tools
Faculty of Engineering,ENGG,ENGG420,Engineering Law
Faculty of Engineering,ENGG,ENGG490,Engineering Leadership Lab
Faculty of Engineering,ENGG,ENGG600,Engineering Ethics and Professionalism
Faculty of Engineering,ENV E,ENV E220,Environmental Chemistry for Engineering
Faculty of Engineering,ENV E,ENV E251,Properties of Environmental Engineering Materials
Faculty of Engineering,ENV E,ENV E302,Environmental Impact Assessment
Faculty of Engineering,ENV E,ENV E320,Environmental Hydrology
Faculty of Engineering,ENV E,ENV E322,Environmental Protection
Faculty of Engineering,ENV E,ENV E324,Biological Processes
Faculty of Engineering,ENV E,ENV E325,Chemical and Physical Processes
Faculty of Engineering,ENV E,ENV E400,Advanced Environmental Engineering I
Faculty of Engineering,ENV E,ENV E421,Municipal Systems
Faculty of Engineering,ENV E,ENV E423,Principles of Air Quality Management and Control
Faculty of Engineering,ENV E,ENV E432,Solid Waste Management
Faculty of Engineering,ENV E,ENV E434,Environmental Geotechnics
Faculty of Engineering,ENV E,ENV E440,Facility Design
Faculty of Engineering,MAT E,MAT E201,Materials Science I
Faculty of Engineering,MAT E,MAT E202,Materials Science II
Faculty of Engineering,MAT E,MAT E202A,Materials Science II
Faculty of Engineering,MAT E,MAT E202B,Materials Science II
Faculty of Engineering,MAT E,MAT E204,Materials Engineering Thermodynamics
Faculty of Engineering,MAT E,MAT E211,Characterization of Materials
Faculty of Engineering,MAT E,MAT E335,Phase Transformations I
Faculty of Engineering,MAT E,MAT E336,Phase Transformations II
Faculty of Engineering,MAT E,MAT E341,Applied Electrochemistry
Faculty of Engineering,MAT E,MAT E345,Corrosion, Oxidation, and Degradation
Faculty of Engineering,MAT E,MAT E351,Mechanical Properties
Faculty of Engineering,MAT E,MAT E361,Materials Engineering Laboratory I
Faculty of Engineering,MAT E,MAT E362,Materials Engineering Laboratory II
Faculty of Engineering,MAT E,MAT E461,Materials Engineering Laboratory III
Faculty of Engineering,MAT E,MAT E464,Materials Process Engineering Design
Faculty of Engineering,MAT E,MAT E465,Materials Design Project
Faculty of Engineering,MAT E,MAT E466,Special Topics in Materials Engineering
Faculty of Engineering,MAT E,MAT E470,Process Dynamics
Faculty of Engineering,MAT E,MAT E471,Ceramics
Faculty of Engineering,MAT E,MAT E473,Processing of Materials
Faculty of Engineering,MAT E,MAT E474,Performance of Materials
Faculty of Engineering,MAT E,MAT E476,Microalloyed Steels
Faculty of Engineering,MAT E,MAT E481,Fundamentals of Welding Engineering
Faculty of Engineering,MAT E,MAT E491,Solid State Physics of Materials
Faculty of Engineering,MAT E,MAT E494,Nanostructured Materials
Faculty of Engineering,MAT E,MAT E495,Nanomaterials and Biomedical Applications
Faculty of Engineering,MAT E,MAT E630,Special Topics in Process Metallurgy
Faculty of Engineering,MAT E,MAT E640,Advanced Materials Thermodynamics
Faculty of Engineering,MAT E,MAT E645,Electrochemical Processes
Faculty of Engineering,MAT E,MAT E662,Fracture of Materials
Faculty of Engineering,MAT E,MAT E666,Materials Applications of Scanning Electron Microscopy
Faculty of Engineering,MAT E,MAT E669,Nano Functional Materials
Faculty of Engineering,MAT E,MAT E673,Welding Metallurgy
Faculty of Engineering,MAT E,MAT E680,Advanced Ceramics
Faculty of Engineering,MAT E,MAT E681,Advanced Welding Engineering
Faculty of Engineering,MAT E,MAT E689,Advanced Processing of Microalloyed Steels
Faculty of Engineering,MAT E,MAT E694,Advanced Topics in Materials Engineering
Faculty of Engineering,MEC E,MEC E200,Introduction to Mechanical Engineering
Faculty of Engineering,MEC E,MEC E200A,Introduction to Mechanical Engineering
Faculty of Engineering,MEC E,MEC E200B,Introduction to Mechanical Engineering
Faculty of Engineering,MEC E,MEC E230,Introduction to Thermo-Fluid Sciences
Faculty of Engineering,MEC E,MEC E230A,Introduction to Thermo-Fluid Sciences
Faculty of Engineering,MEC E,MEC E230B,Introduction to Thermo-Fluid Sciences
Faculty of Engineering,MEC E,MEC E250,Engineering Mechanics II
Faculty of Engineering,MEC E,MEC E250A,Engineering Mechanics II
Faculty of Engineering,MEC E,MEC E250B,Engineering Mechanics II
Faculty of Engineering,MEC E,MEC E260,Mechanical Design I
Faculty of Engineering,MEC E,MEC E260A,Mechanical Design I
Faculty of Engineering,MEC E,MEC E260B,Mechanical Design I
Faculty of Engineering,MEC E,MEC E265,Engineering Graphics and CAD
Faculty of Engineering,MEC E,MEC E265A,Engineering Graphics and CAD
Faculty of Engineering,MEC E,MEC E265B,Engineering Graphics and CAD
Faculty of Engineering,MEC E,MEC E300,Mechanical Measurements
Faculty of Engineering,MEC E,MEC E300A,Mechanical Measurements
Faculty of Engineering,MEC E,MEC E300B,Mechanical Measurements
Faculty of Engineering,MEC E,MEC E301,Mechanical Engineering Laboratory I
Faculty of Engineering,MEC E,MEC E301A,Mechanical Engineering Laboratory I
Faculty of Engineering,MEC E,MEC E301B,Mechanical Engineering Laboratory I
Faculty of Engineering,MEC E,MEC E331,Fluid Mechanics I
Faculty of Engineering,MEC E,MEC E331A,Fluid Mechanics I
Faculty of Engineering,MEC E,MEC E331B,Fluid Mechanics I
Faculty of Engineering,MEC E,MEC E340,Applied Thermodynamics
Faculty of Engineering,MEC E,MEC E340A,Applied Thermodynamics
Faculty of Engineering,MEC E,MEC E340B,Applied Thermodynamics
Faculty of Engineering,MEC E,MEC E360,Mechanical Design II
Faculty of Engineering,MEC E,MEC E360A,Mechanical Design II
Faculty of Engineering,MEC E,MEC E360B,Mechanical Design II
Faculty of Engineering,MEC E,MEC E362,Mechanics of Machines
Faculty of Engineering,MEC E,MEC E362A,Mechanics of Machines
Faculty of Engineering,MEC E,MEC E362B,Mechanics of Machines
Faculty of Engineering,MEC E,MEC E364,Manufacturing Processes
Faculty of Engineering,MEC E,MEC E364A,Manufacturing Processes
Faculty of Engineering,MEC E,MEC E364B,Manufacturing Processes
Faculty of Engineering,MEC E,MEC E371,Heat Transfer
Faculty of Engineering,MEC E,MEC E371A,Heat Transfer
Faculty of Engineering,MEC E,MEC E371B,Heat Transfer
Faculty of Engineering,MEC E,MEC E380,Advanced Strength of Materials I
Faculty of Engineering,MEC E,MEC E380A,Advanced Strength of Materials I
Faculty of Engineering,MEC E,MEC E380B,Advanced Strength of Materials I
Faculty of Engineering,MEC E,MEC E390,Numerical Methods of Mechanical Engineers
Faculty of Engineering,MEC E,MEC E390A,Numerical Methods of Mechanical Engineers
Faculty of Engineering,MEC E,MEC E390B,Numerical Methods of Mechanical Engineers
Faculty of Engineering,MEC E,MEC E403,Mechanical Engineering Laboratory II
Faculty of Engineering,MEC E,MEC E403A,Mechanical Engineering Laboratory II
Faculty of Engineering,MEC E,MEC E403B,Mechanical Engineering Laboratory II
Faculty of Engineering,MEC E,MEC E409,Experimental Design Project I
Faculty of Engineering,MEC E,MEC E415,Busting Myths with Analysis
Faculty of Engineering,MEC E,MEC E420,Feedback Control Design of Dynamic Systems
Faculty of Engineering,MEC E,MEC E420A,Feedback Control Design of Dynamic Systems
Faculty of Engineering,MEC E,MEC E420B,Feedback Control Design of Dynamic Systems
Faculty of Engineering,MEC E,MEC E430,Fluid Mechanics II
Faculty of Engineering,MEC E,MEC E430A,Fluid Mechanics II
Faculty of Engineering,MEC E,MEC E430B,Fluid Mechanics II
Faculty of Engineering,MEC E,MEC E443,Energy Conversion
Faculty of Engineering,MEC E,MEC E443A,Energy Conversion
Faculty of Engineering,MEC E,MEC E443B,Energy Conversion
Faculty of Engineering,MEC E,MEC E451,Vibrations and Sound
Faculty of Engineering,MEC E,MEC E451A,Vibrations and Sound
Faculty of Engineering,MEC E,MEC E451B,Vibrations and Sound
Faculty of Engineering,MEC E,MEC E460,Design Project
Faculty of Engineering,MEC E,MEC E460A,Design Project
Faculty of Engineering,MEC E,MEC E460B,Design Project
Faculty of Engineering,MEC E,MEC E463,Thermo-Fluids Systems Design
Faculty of Engineering,MEC E,MEC E463A,Thermo-Fluids Systems Design
Faculty of Engineering,MEC E,MEC E463B,Thermo-Fluids Systems Design
Faculty of Engineering,MEC E,MEC E464,Design for Manufacture
Faculty of Engineering,MEC E,MEC E466,Building Systems Design
Faculty of Engineering,MEC E,MEC E467,Modelling and Simulation of Engineering Systems
Faculty of Engineering,MEC E,MEC E468,Numerical Simulation in Mechanical Engineering Design
Faculty of Engineering,MEC E,MEC E480,Advanced Strength of Materials II
Faculty of Engineering,MEC E,MEC E485,Biomechanical Modelling of Human Tissues and Systems
Faculty of Engineering,MEC E,MEC E494,Introduction to Research
Faculty of Engineering,MEC E,MEC E495,Research Project
Faculty of Engineering,MEC E,MEC E537,Aerodynamics
Faculty of Engineering,MEC E,MEC E537A,Aerodynamics
Faculty of Engineering,MEC E,MEC E537B,Aerodynamics
Faculty of Engineering,MEC E,MEC E539,Applied Computational Fluid Dynamics
Faculty of Engineering,MEC E,MEC E539A,Applied Computational Fluid Dynamics
Faculty of Engineering,MEC E,MEC E539B,Applied Computational Fluid Dynamics
Faculty of Engineering,MEC E,MEC E541,Combustion Engines
Faculty of Engineering,MEC E,MEC E563,Finite Element Method for Mechanical Engineering
Faculty of Engineering,MEC E,MEC E563A,Finite Element Method for Mechanical Engineering
Faculty of Engineering,MEC E,MEC E563B,Finite Element Method for Mechanical Engineering
Faculty of Engineering,MEC E,MEC E569,Mechanics and Design of Composite Materials
Faculty of Engineering,MEC E,MEC E606,Photonics Measurement Systems in Fluid Mechanics
Faculty of Engineering,MEC E,MEC E607,Optical-Mechanical Sensing
Faculty of Engineering,MEC E,MEC E614,Iterative Learning Control
Faculty of Engineering,MEC E,MEC E615,Control Methods Applied to Partial Differential Equations
Faculty of Engineering,MEC E,MEC E630,Fluid Dynamics
Faculty of Engineering,MEC E,MEC E632,Turbulent Fluid Dynamics
Faculty of Engineering,MEC E,MEC E633,Particle Engineering
Faculty of Engineering,MEC E,MEC E634,Aerosol Science and Technology
Faculty of Engineering,MEC E,MEC E635,Mechanics of Respiratory Drug Delivery
Faculty of Engineering,MEC E,MEC E636,Environmental Fluid Mechanics
Faculty of Engineering,MEC E,MEC E637,Colloidal Hydrodynamics
Faculty of Engineering,MEC E,MEC E639,Computational Fluid Dynamics
Faculty of Engineering,MEC E,MEC E643,Renewable Energy Engineering and Sustainability
Faculty of Engineering,MEC E,MEC E644,Polymeric and Composite Nanofibers
Faculty of Engineering,MEC E,MEC E645,Transport and Kinetic Processes in Electrochemical Systems
Faculty of Engineering,MEC E,MEC E651,Advanced Robotics: Analysis and Control
Faculty of Engineering,MEC E,MEC E653,Signal Processing of Time and Spectral Series
Faculty of Engineering,MEC E,MEC E656,Wave Propagation in Structures
Faculty of Engineering,MEC E,MEC E662,Introduction to Polymer Microfabrication
Faculty of Engineering,MEC E,MEC E663,Theory and Applications of Finite Element Method
Faculty of Engineering,MEC E,MEC E664,Advanced Design and Simulation of Micro and Nano Electromechanical Sensors (MEMS/NEMS)
Faculty of Engineering,MEC E,MEC E668,Design of Experiments in Mechanical Engineering
Faculty of Engineering,MEC E,MEC E669,Multifunctional Polymer-Based Composites
Faculty of Engineering,MEC E,MEC E671,Heat Conduction
Faculty of Engineering,MEC E,MEC E680,Continuum Mechanics
Faculty of Engineering,MEC E,MEC E681,Elasticity
Faculty of Engineering,MEC E,MEC E683,Statistical Mechanics with Applications
Faculty of Engineering,MEC E,MEC E685,Macro Fracture Mechanics
Faculty of Engineering,MEC E,MEC E687,Introduction to Impact Dynamics of Materials
Faculty of Engineering,MEC E,MEC E690,Analytical Techniques in Engineering
Faculty of Engineering,MEC E,MEC E692,Fundamentals of Engineering Numerical Analysis
Faculty of Engineering,MEC E,MEC E788,Advanced Topics in Solid Mechanics I
Faculty of Engineering,MEC E,MEC E900A,Directed Research Project
Faculty of Engineering,MEC E,MEC E900B,Directed Research Project
Faculty of Engineering,MEC E,MEC E910A,Directed Research Project
Faculty of Engineering,MEC E,MEC E910B,Directed Research Project
Faculty of Engineering,MIN E,MIN E295,Introduction to Mining Engineering
Faculty of Engineering,MIN E,MIN E310,Ore Reserve Estimation
Faculty of Engineering,MIN E,MIN E323,Rock Mechanics
Faculty of Engineering,MIN E,MIN E323A,Rock Mechanics
Faculty of Engineering,MIN E,MIN E323B,Rock Mechanics
Faculty of Engineering,MIN E,MIN E324,Drilling, Blasting, and Explosives
Faculty of Engineering,MIN E,MIN E325,Mine Planning and Design
Faculty of Engineering,MIN E,MIN E325A,Mine Planning and Design
Faculty of Engineering,MIN E,MIN E325B,Mine Planning and Design
Faculty of Engineering,MIN E,MIN E330,Mine Transport and Plant Engineering
Faculty of Engineering,MIN E,MIN E402,Mine Design Project I
Faculty of Engineering,MIN E,MIN E403,Mine Design Project II
Faculty of Engineering,MIN E,MIN E407,Principles of Mine Ventilation
Faculty of Engineering,MIN E,MIN E408,Mining Enterprise Economics
Faculty of Engineering,MIN E,MIN E413,Surface Mining Methods and Operations Management
Faculty of Engineering,MIN E,MIN E414,Underground Mining Methods
Faculty of Engineering,MIN E,MIN E420,Mine Equipment Selection and Maintenance
Faculty of Engineering,MIN E,MIN E422,Environmental Impact of Mining Activities
Faculty of Engineering,MIN E,MIN E555,Special Topics in Mining Engineering
Faculty of Engineering,MIN E,MIN E612,Principles of Geostatistics
Faculty of Engineering,MIN E,MIN E613,Non-Parametric and Multivariate Geostatistics
Faculty of Engineering,MIN E,MIN E614,Risk Management with Geostatistics
Faculty of Engineering,MIN E,MIN E615,Application of Geostatistics
Faculty of Engineering,MIN E,MIN E620,Rock Mechanics
Faculty of Engineering,MIN E,MIN E622,Mining Equipment Design, Benchmarking and Performance
Faculty of Engineering,MIN E,MIN E630,Advanced Mine Transport
Faculty of Engineering,MIN E,MIN E631,Surface Mine Design and Optimization
Faculty of Engineering,MIN E,MIN E632,Mining Equipment Engineering and Management
Faculty of Engineering,MIN E,MIN E640,Simulation of Industrial Systems
Faculty of Engineering,MIN E,MIN E641,Discrete-Event Simulation
Faculty of Engineering,MIN E,MIN E650,Special Topics in Mining Engineering
Faculty of Engineering,MIN E,MIN E651,Application of Mine Planning and Design
Faculty of Engineering,MIN E,MIN E661,Advanced Applications of Simulation and Modelling
Faculty of Engineering,MIN E,MIN E710,Mining
Faculty of Engineering,MIN E,MIN E900A,Directed Research
Faculty of Engineering,MIN E,MIN E900B,Directed Research
Faculty of Engineering,MIN E,MIN E910A,Directed Research
Faculty of Engineering,MIN E,MIN E910B,Directed Research
Faculty of Engineering,PET E,PET E275,Petroleum Reservoir Fluids
Faculty of Engineering,PET E,PET E364,Drilling Engineering
Faculty of Engineering,PET E,PET E365,Well Logging and Formation Evaluation
Faculty of Engineering,PET E,PET E366,Petroleum Production Operations
Faculty of Engineering,PET E,PET E373,Fundamental Reservoir Engineering
Faculty of Engineering,PET E,PET E444,Natural Gas Engineering
Faculty of Engineering,PET E,PET E471,Enhanced Oil Recovery
Faculty of Engineering,PET E,PET E475,Applied Reservoir Engineering
Faculty of Engineering,PET E,PET E476,Well Completion and Stimulation
Faculty of Engineering,PET E,PET E477,Modelling in Petroleum Engineering
Faculty of Engineering,PET E,PET E478,Thermal Methods in Heavy Oil Recovery
Faculty of Engineering,PET E,PET E484,Oil and Gas Property Evaluation
Faculty of Engineering,PET E,PET E496,Petroleum Engineering Design Project
Faculty of Engineering,PET E,PET E630,Advanced Reservoir Engineering
Faculty of Engineering,PET E,PET E631,Advanced Production Engineering
Faculty of Engineering,PET E,PET E633,Advanced Enhanced Oil Recovery
Faculty of Engineering,PET E,PET E636,Computational Methods for Transport Phenomena in Porous Media
Faculty of Engineering,PET E,PET E649,Advanced Reservoir Simulation
Faculty of Engineering,PET E,PET E664,Advanced Drilling Engineering
Faculty of Engineering,PET E,PET E694,Advanced Topics in Petroleum Engineering
Faculty of Engineering,PET E,PET E709,Special Topics in Petroleum Engineering
Faculty of Engineering,PET E,PET E900A,Directed Research
Faculty of Engineering,PET E,PET E900B,Directed Research
Faculty of Engineering,PET E,PET E910A,Directed Research
Faculty of Engineering,PET E,PET E910B,Directed Research
Faculty of Extension,COMM,COMM501,Applied Research in Communications and Technology
Faculty of Extension,COMM,COMM502,Human Communication
Faculty of Extension,COMM,COMM503,Social Impact of Digital Communications
Faculty of Extension,COMM,COMM504,Organizational Communications
Faculty of Extension,COMM,COMM505,Contemporary Issues in Communications and Technology
Faculty of Extension,COMM,COMM506,Strategic Communications in a Digital World
Faculty of Extension,COMM,COMM509,Advanced Seminar in Research Design
Faculty of Extension,COMM,COMM511,Topics in Research Methods
Faculty of Extension,COMM,COMM550,Introduction to Electronic Commerce
Faculty of Extension,COMM,COMM553,Real World Evaluation
Faculty of Extension,COMM,COMM554,Risk Communication
Faculty of Extension,COMM,COMM555,New Media Narratives
Faculty of Extension,COMM,COMM556,Digital Outreach and Engagement
Faculty of Extension,COMM,COMM590,Conference Course in Communications and Technology
Faculty of Extension,COMM,COMM597,Topics in Communications and Technology
Faculty of Extension,COMM,COMM598,Directed Study in Communications and Technology
Faculty of Extension,COMM,COMM900A,Directed Research Project
Faculty of Extension,COMM,COMM900B,Directed Research Project
Faculty of Extension,EAP,EAP101,Academic Foundations I
Faculty of Extension,EAP,EAP102,Academic Foundations II
Faculty of Extension,EAP,EAP103,Academic Foundations III
Faculty of Extension,EAP,EAP135,Introduction to Academic English
Faculty of Extension,EAP,EAP140,English for Academic Purposes
Faculty of Extension,EAP,EAP145,English for Academic Purposes
Faculty of Extension,EXACUP,EXACUP4451,Medical Acupuncture - Level I
Faculty of Extension,EXACUP,EXACUP4452,Medical Acupuncture - Level II
Faculty of Extension,EXACUP,EXACUP4453,Medical Acupuncture - Level III
Faculty of Extension,EXACUP,EXACUP4454,Medical Acupuncture - Level IV
Faculty of Extension,EXACUP,EXACUP4455,Medical Acupuncture Final Exam
Faculty of Extension,EXAGC,EXAGC4007,Applied Geostatistics
Faculty of Extension,EXAGC,EXAGC4007A,Applied Geostatistics
Faculty of Extension,EXAGC,EXAGC4007B,Applied Geostatistics
Faculty of Extension,EXAHP,EXAHP4600,Strategies for Assessing and Promoting Health in Aboriginal Communities
Faculty of Extension,EXAHP,EXAHP4601,Foundations for Health Promotion and Understanding the Context of the Aboriginal Community
Faculty of Extension,EXAHP,EXAHP4602,Moving from Theory to Practice
Faculty of Extension,EXALES,EXALES2400,Introduction to Professional Practice in Dietetics
Faculty of Extension,EXALES,EXALES2401,Dietetic Management Practice
Faculty of Extension,EXALES,EXALES2402,Community Nutrition
Faculty of Extension,EXALES,EXALES2403,Clinical Nutrition
Faculty of Extension,EXARE,EXARE4650,Worldview and History
Faculty of Extension,EXARE,EXARE4651,Indigenous Laws, Lands and Current Industry Government Relations
Faculty of Extension,EXARE,EXARE4652,Environment and Livelihood
Faculty of Extension,EXARE,EXARE4653,Community and Economic Development
Faculty of Extension,EXARE,EXARE4654,Organizational Culture and Negotiation Preparedness
Faculty of Extension,EXARE,EXARE4655,Current Issues in Indigenous Relations
Faculty of Extension,EXARE,EXARE4656,Understanding Indigenous/Canadian Relations through Visual Literacy
Faculty of Extension,EXARE,EXARE4657,A Beading Dialogue: Beading and the Legacy of Indian Residential Schools
Faculty of Extension,EXARE,EXARE4658,A Painting Dialogue: An Introduction to Acrylic Painting and wahkohtowin
Faculty of Extension,EXARE,EXARE4659,Exploring the History of Indigenous Arts and Artists
Faculty of Extension,EXARE,EXARE4660,Indigenous Leadership: from Transaction to Transformation
Faculty of Extension,EXART,EXART3002,Art History I
Faculty of Extension,EXART,EXART3003,Visual Art and Design I
Faculty of Extension,EXART,EXART3004,Visual Art and Design II
Faculty of Extension,EXART,EXART3005,Drawing Fundamentals
Faculty of Extension,EXART,EXART3007,Life Drawing
Faculty of Extension,EXART,EXART3010,Painting Fundamentals
Faculty of Extension,EXART,EXART3011,Painting II
Faculty of Extension,EXART,EXART3015,Portrait Painting
Faculty of Extension,EXART,EXART3020,Special Topics in Art
Faculty of Extension,EXART,EXART3260,Project Course I
Faculty of Extension,EXART,EXART3261,Project Course II
Faculty of Extension,EXART,EXART3325,Techniques of the Old Masters
Faculty of Extension,EXART,EXART3356,Brushwork Techniques and Practices
Faculty of Extension,EXART,EXART3434,Encaustic Painting
Faculty of Extension,EXART,EXART3522,Drawing with Mixed Media
Faculty of Extension,EXART,EXART3525,Watercolour Techniques
Faculty of Extension,EXART,EXART3530,Drawing en Plein Air
Faculty of Extension,EXART,EXART3531,Developing a Sketchbook: Visual Thinking
Faculty of Extension,EXART,EXART3532,Abstract Painting
Faculty of Extension,EXART,EXART3535,Final Visual Arts Portfolio Review
Faculty of Extension,EXART,EXART3542,Contemporary Thematic Development
Faculty of Extension,EXART,EXART3904,Architectural Drawing
Faculty of Extension,EXBA,EXBA5687,Business and Strategy Analysis
Faculty of Extension,EXBA,EXBA5688,Requirements Elicitation and Management
Faculty of Extension,EXBA,EXBA5689,Analyzing Processes, Information and People
Faculty of Extension,EXBA,EXBA5690,Communication Success Factors
Faculty of Extension,EXBA,EXBA5691,Solution Design and Quality Assurance
Faculty of Extension,EXBA,EXBA5692,Solution Deployment and Evaluation
Faculty of Extension,EXCACE,EXCACE5704,Leadership and Management of Adult Education Overview
Faculty of Extension,EXCACE,EXCACE5705,Program Evaluation
Faculty of Extension,EXCACE,EXCACE5706,Designing and Facilitating Synchronous e-Learning
Faculty of Extension,EXCACE,EXCACE5707,Workplace Learning
Faculty of Extension,EXCACE,EXCACE5710,Learn Design & Tech Overview
Faculty of Extension,EXCACE,EXCACE5711,Adult Learning & Development
Faculty of Extension,EXCACE,EXCACE5801,Adult Education Principles and Practice
Faculty of Extension,EXCACE,EXCACE5824,Instructional Design in Adult Education
Faculty of Extension,EXCACE,EXCACE5866,Needs Assessment in Training
Faculty of Extension,EXCACE,EXCACE5883,Planning and Delivery of Adult Education
Faculty of Extension,EXCACE,EXCACE5927,Train the Trainer
Faculty of Extension,EXCACE,EXCACE5962,Action Learning: The Practice of Learning in Real Time
Faculty of Extension,EXCACE,EXCACE5963,Understanding and Working with Learning Styles
Faculty of Extension,EXCACE,EXCACE5987,Reflexive Practice
Faculty of Extension,EXCACE,EXCACE5994,Job Task Analysis for HR
Faculty of Extension,EXCACE,EXCACE5995,e-Learning Toolkit
Faculty of Extension,EXCACE,EXCACE5996,Enhancing Emotional Competencies
Faculty of Extension,EXCACE,EXCACE7121,Learning and Corporate Culture, Power and Politics
Faculty of Extension,EXCACE,EXCACE7126,Learning and Organizational Design
Faculty of Extension,EXCACE,EXCACE7128,Perspectives in Adult Literacy
Faculty of Extension,EXCACE,EXCACE7131,Creating Training Manuals That Work
Faculty of Extension,EXCACE,EXCACE7132,Thinking Styles: How they Affect Learning and Facilitation
Faculty of Extension,EXCACE,EXCACE7133,Violence and Learning: Impacting Learners and Practice
Faculty of Extension,EXCACE,EXCACE7135,Tools and Technologies for E-Learning
Faculty of Extension,EXCACE,EXCACE7137,e-Teaching: Introduction to Developing and Facilitating Online Courses
Faculty of Extension,EXCACE,EXCACE7138,Facilitation of Adult Learning
Faculty of Extension,EXCACE,EXCACE7139,Job Task Analysis
Faculty of Extension,EXCES,EXCES1501,Community Engagement: Contexts and Processes
Faculty of Extension,EXCPE,EXCPE1520A,TechCareers Full Stack Application Developer
Faculty of Extension,EXCPE,EXCPE3001,Spanish I
Faculty of Extension,EXCPE,EXCPE3002,Spanish II
Faculty of Extension,EXCPE,EXCPE3003,Spanish III
Faculty of Extension,EXCPE,EXCPE3004,Spanish IV
Faculty of Extension,EXCPE,EXCPE4781,Horizontal Directional Drilling
Faculty of Extension,EXCPE,EXCPE4783,Behaviour and Design of Pre-Stressed and Post-Tensioned Concrete Structures
Faculty of Extension,EXCPE,EXCPE4784,Introduction to Machine Learning and Artificial Intelligence
Faculty of Extension,EXCPE,EXCPE4785,Preparing Your Business for Machine Learning
Faculty of Extension,EXCPE,EXCPE4786,Managing Machine Learning Projects
Faculty of Extension,EXCPE,EXCPE4787,Machine Learning Foundations
Faculty of Extension,EXCPE,EXCPE5350,Comfort in Conflict
Faculty of Extension,EXCPE,EXCPE5351,Communicating Through Conflict
Faculty of Extension,EXCPE,EXCPE5352,Communicating Through Escalated Conflict
Faculty of Extension,EXCPE,EXCPE5353,Confidence in Conflict
Faculty of Extension,EXCPE,EXCPE5500,Web Developer Professional
Faculty of Extension,EXCPE,EXCPE5501,UX Design Professional
Faculty of Extension,EXCPE,EXCPE5502,Digital Marketing Professional
Faculty of Extension,EXCPE,EXCPE5503,UI Design Professional
Faculty of Extension,EXCPE,EXCPE6001,Evaluation in the Community Context
Faculty of Extension,EXCPE,EXCPE6002,Engagement and Public Policy
Faculty of Extension,EXCPE,EXCPE6102,Urban Citizenship and Place Making
Faculty of Extension,EXCPE,EXCPE6103,Prairie-Urbanism
Faculty of Extension,EXCST,EXCST4200,Administrative Control Systems
Faculty of Extension,EXCST,EXCST4201,Construction Estimating
Faculty of Extension,EXCST,EXCST4202,Construction Planning and Scheduling
Faculty of Extension,EXCST,EXCST4203,Contract Law and Construction Documents
Faculty of Extension,EXCST,EXCST4204,Fundamentals of Project Management
Faculty of Extension,EXCST,EXCST4205,Communication and Negotiating in Construction
Faculty of Extension,EXCST,EXCST4210,Construction Specifications
Faculty of Extension,EXCST,EXCST4212,Construction Cost Control
Faculty of Extension,EXCST,EXCST4213,Construction Risk Management
Faculty of Extension,EXCST,EXCST4216,Fundamentals of Blueprint Reading
Faculty of Extension,EXCST,EXCST4217,Project Delivery
Faculty of Extension,EXCST,EXCST4240,Contemporary Issues in Construction
Faculty of Extension,EXELP,EXELP7051,ESL 105
Faculty of Extension,EXELP,EXELP7052,ESL 110
Faculty of Extension,EXELP,EXELP7053,ESL 115
Faculty of Extension,EXELP,EXELP7054,ESL 120
Faculty of Extension,EXELP,EXELP7055,ESL 125
Faculty of Extension,EXELP,EXELP7058,EAP 140
Faculty of Extension,EXELP,EXELP7059,EAP 145
Faculty of Extension,EXELP,EXELP7060,Academic Foundations I
Faculty of Extension,EXELP,EXELP7061,Academic Foundations II
Faculty of Extension,EXELP,EXELP7062,Academic Foundations III
Faculty of Extension,EXELP,EXELP7075,Writing for Academic Purposes
Faculty of Extension,EXELP,EXELP7121,Conversations in English
Faculty of Extension,EXELP,EXELP7122,English for Academic Environments
Faculty of Extension,EXELP,EXELP7123,Presentations for Academics and Professionals
Faculty of Extension,EXELP,EXELP7124,Pronunciation: From Sounds to Phrases
Faculty of Extension,EXELP,EXELP7125,Pronunciation: From Phrases and Beyond
Faculty of Extension,EXELP,EXELP7127,Writing Beyond the Basics
Faculty of Extension,EXELP,EXELP7132,ELS Tutorial Projects
Faculty of Extension,EXELP,EXELP7135,EAP 135 Introduction to Academic English
Faculty of Extension,EXELP,EXELP7140,English Language & Cultural Seminar
Faculty of Extension,EXELP,EXELP7141,Communication Skills for Global Citizenship I
Faculty of Extension,EXELP,EXELP7142,Communication Skills for Global Citizenship II
Faculty of Extension,EXELP,EXELP7146,English for Science and Technology
Faculty of Extension,EXELP,EXELP7147,Professional Speaking for Business
